Names	Index
Crataegus_visenda	151.5
Ficus_bahiensis	159.224
Alnus_rugosa	285.244
Rosa_micrantha	187.899
Astragalus_robustus	154.571
Rubus_sciocharis	290.263
Pterolobium_densiflorum	104
Indigofera_wightii	60
Acaciella_bicolor	178.214
Begonia_gamolepis	409.8
Prunus_dolichadenia	216.545
Elaeagnus_sarmentosa	136
Crataegus_interior	0
Indigofera_thibaudiana	213.925
Rubus_lineatus	386.632
Alchemilla_retropilosa	109
Microlobius_platycarpa	121
Kedrostis_africana	80.9692
Onobrychis_hajastana	85
Mimosa_bispiculata	0
Vachellia_albicorticata	65
Ficus_adenosperma	234.548
Onobrychis_kermanensis	27
Mucuna_flagellipes	171.611
Kotschya_strigosa	158.829
Brongniartia_cuneata	69
Microcharis_latifolia	84
Astragalus_bijarensis	0
Begonia_chingipengii	176
Seyrigia_multiflora	80.8235
Potentilla_montana	206.295
Alchemilla_splendens	365.533
Glycine_dolichocarpa	101.667
Leobordea_corymbosa	129.017
Rubus_cissburiensis	386.488
Indigofera_tephrosioides	184.966
Hesperothamnus_littoralis	81.375
Alchemilla_hirsuticaulis	309.61
Dalbergia_rimosa	164.6
Crataegus_genialis	94
Desmodium_orbiculare_var_rubricaule	0
Potentilla_leonina	158
Acacia_enervia	44.3062
Senna_multijuga	191.667
Hesperomeles_ferruginea	346.934
Inga_setosa	200.162
Trifolium_parryi	181.544
Pilea_crenata	0
Acacia_quadrimarginea	43.823
Adesmia_paranensis	100
Begonia_harlingii	236.167
Crotalaria_prostrata	136.5
Astragalus_kurdicus	120.667
Acmispon_cytisoides	73.5
Astragalus_tener_var_titi	0
Naucleopsis_ternstroemiiflora	112.604
Canavalia_mollis	154
Oxytropis_fetida	33
Alchemilla_rhiphaea	328.588
Mimosa_parvipinna	0
Wisteria_frutescens	160.482
Mimosa_psoralea	133.857
Astragalus_castetteri	78
Trymalium_monospermum	35.75
Urera_eggersiii	151
Mezoneuron_kavaiense	115.5
Polygala_crinita	239.167
Quercus_macrocarpa	228.531
Anisophyllea_griffithii	104.333
Astragalus_cimae	55.725
Mimosa_laticifera	64
Astragalus_conjunctus	118.748
Acacia_declinata	56.7778
Colubrina_johnstonii	204.938
Calpocalyx_brevibracteatus	213.363
Rhynchosia_craibiana	155
Photinia_villosa	224.934
Indigofera_szechuensis	211.857
Muellera_denudata	59.5
Coccinia_ogadensis	53.6667
Calliandra_bijuga	260.539
Ceanothus_americanus	178.267
Ulmus_changii	127.111
Acanthocladus_brasiliensis	144.519
Cynometra_alexandri	155.65
Begonia_sylvestris	130.833
Adesmia_verrucosa	96.9091
Hoffmannseggia_intricata	22
Chamaecrista_cathartica	160
Mimosa_luisana	119.628
Rosa_bicknellii	231.333
Acacia_lanigera	136.428
Pellionia_repens	159.852
Aeschynomene_tumbezensis	150.077
Lotus_discolor	157.238
Cynometra_abrahamii	144.289
Rubus_bavaricus	192.897
Inga_bicoloriflora	73.25
Lachemilla_venusta	415.186
Gilbertiodendron_imenoense	130
Xanthophyllum_retinerve	117.5
Oxytropis_eriocarpa	196.571
Rubus_pinnatus	222.145
Rubus_deliciosus	132.158
Begonia_campos-portoana	0
Senna_organensis	282.676
Mirbelia_ramulosa	56.5826
Boehmeria_tomentosa	230.286
Cenostigma_myabense	296.5
Sindora_coriacea	181.778
Elatostema_albopilosoides	80.5
Mezoneuron_latisiliquum	226.365
Acacia_dangarensis	129.9
Prosopis_ferox	119.275
Ormosia_balansae	88
Ficus_pilulifera	249.273
Crotalaria_sagittalis	75.5
Coriaria_lurida	126.5
Indigofera_homblei	109.708
Coulteria_cubensis	194
Artocarpus_longifolius	192.714
Indigofera_cordifolia	80.6979
Celtis_pacifica	365.727
Mimosa_leucaenoides	148.057
Mimosa_grahamii_var_grahamii	93
Lathyrus_pisiformis	276.73
Pomaria_multijuga	122.333
Pseudopiptadenia_schumanniana	163.609
Potentilla_evestita	268.179
Desmodium_pachyrhiza	0
Lotononis_alpina_subsp_multiflora	0
Begonia_goudotii	157.64
Combretocarpus_rotundatus	228.442
Quercus_pontica	297.333
Comptonia_peregrina	229.008
Cytisus_malacitanus	161.287
Rubus_mollior	118.421
Potentilla_chinensis	181.591
Chidlowia_sanguinea	285.817
Begonia_halconensis	297
Monnina_revoluta	405
Elatostema_trichocarpum	137.875
Mesogyne_insignis	177.957
Trifolium_africanum	110.013
Ototropis_amethystina	77.25
Chamaecrista_catharticoides	166.25
Ficus_laevicarpa	186.5
Frangula_henryi	280.115
Genista_obtusiramea	282.436
Cytisus_decumbens_subsp_pindicola	219.6
Lysiloma_divaricatum	159.453
Senna_mucronifera	112.568
Dahlstedtia_pentaphylla	209
Mezoneuron_pubescens	175.52
Adesmia_trijuga	120.365
Alchemilla_substrigosa	349.745
Crotalaria_wildenowiana	0
Crotalaria_laburnoides	107.231
Ficus_oligodon	261.5
Arachis_monticola	141.793
Astragalus_psilacanthus	67.5
Ziziphus_sonorensis	125.343
Rubus_multispinus	110
Rosa_transmorrisonensis	527.336
Rubus_exsuccus	100.5
Indigofera_linifolia	70.6156
Paraderris_piscatoria	162.25
Lonchocarpus_punctatus	299.226
Abrus_laevigatus	112.779
Crotalaria_leptocarpa	139.857
Phylica_cryptandroides	80.9091
Rubus_dissimulans	192.5
Ficus_racemigera	182.153
Quercus_fenestrata	95
Schnella_macrostachya	169.952
Acmispon_humistratus	24
Cologania_broussonetii	62.5
Ficus_capreifolia	83.5759
Sophora_inhambanensis	126.35
Cullen_leucanthum	61.3569
Crotalaria_pearsonii	83.25
Tripodion_tetraphyllum	0
Prunus_argentea	112
Paliurus_ramosissimus	137.167
Ficus_camarinensis	99.5
Polygala_ericaefolia	137.438
Elatostema_poteriifolium	259
Vigna_lasiocarpa	151.081
Potentilla_eriocarpa	231.134
Chamaecrista_aspleniifolia	126
Quercus_mcvaughii	173.06
Cryptandra_connata	38.6562
Sorocea_saxicola	0
Carpinus_pubescens	186.867
Astragalus_reventus	144.373
Sechium_hintonii	208.846
Horkelia_gordonii	134.5
Prunus_urotaenia	268.333
Sicyos_parviflorus	170.919
Polygala_ephedroides	79.3067
Astragalus_holmgreniorum	49.3333
Lupinus_gormani	234.5
Maquira_coriacea	129.697
Astragalus_ovatus	154.75
Alexa_wachenheimii	149.75
Astragalus_qoturensis	61.5
Styphnolobium_conzattii	227
Acacia_filicifolia	162.538
Alchemilla_coriacea	371.234
Caragana_brachypoda	60.5
Sesbania_vesicaria	560.889
Crataegus_parvifolia	0
Alchemilla_flabellata	257.333
Potentilla_gorokana	175
Indigofera_dendroides	94.5167
Acacia_gittinsii	109.853
Krugiodendron_ferreum	260.543
Cliffortia_eriocephalina	148.105
Quercus_nitens	116
Pithecellobium_blanchetii	110.937
Ficus_gibbsiae	235.3
Vicia_parviflora	95
Lonchocarpus_vallicola	104.5
Polygala_septentrionalis	76.5
Artocarpus_styracifolius	125.297
Rafnia_inaequalis	55
Quercus_canariensis	154.736
Cryptandra_polyclada	45.75
Oxytropis_kopetdagensis	61
Elaeagnus_guizhouensis	83
Myrica_burmannii	0
Swartzia_oraria	182.161
Artocarpus_ovatus	127.5
Begonia_angulata	244.098
Prunus_pseudoprostrata	66
Aspalathus_perfoliata	107.569
Calliandra_trinervia_var_carbonaria	115
Urera_killipiana	239.571
Senna_italica	48.3333
Oxytropis_helvetica	388.8
Adesmia_gracilis	172.708
Sorbus_albopilosa	233.75
Pilea_dombeyana	295.625
Obetia_ficifolia	264.308
Crotalaria_rufipila	147.852
Calliandra_selloi	144.667
Lathyrus_sulphureus	126.031
Pteropepon_deltoideus	152.043
Spatholobus_ferrugineus	209.181
Xanthophyllum_brigittae	96
Aeschynomene_katangensis	117
Senna_tora	131.5
Nephrodesmus_sericeus	130.296
Leobordea_eriantha	121.8
Dolichos_falciformis	112.46
Auerodendron_northropianum	438
Elephantorrhiza_goetzei	86.37
Castanopsis_amabilis	115.286
Astragalus_frigidus	426.212
Rubus_umbelliformis	109
Aeschynomene_mossoensis	87.6154
Sorbopyrus_auricularis	0
Astragalus_submitis	147.833
Brachystegia_spiciformis	89.5854
Cassia_hippophallus	130.286
Xanthophyllum_tenue	271
Aeschynomene_genistoides	105.1
Otholobium_foliosum	229
Inga_sapindoides	0
Indigofera_breviviscosa	73.5556
Notholithocarpus_densiflorus	149.386
Calliandra_debilis	102.333
Pseudopiptadenia_schumanniana	104
Alchemilla_hagenia	187.5
Mimosa_ophthalmocentra	93.5019
Potentilla_hololeuca	148.75
Chesneya_yunnanensis	195.5
Mimosa_calodendron	75.5
Chamaecrista_kirkii	184.63
Astragalus_cruckshanksii	73
Daviesia_lancifolia	57.4953
Gurania_sellowiana	129.333
Caesalpinia_trothae	65
Vicia_villosa_subsp_varia	103.119
Parochetus_africanus	248.7
Begonia_brevirimosa	85
Astragalus_howellii	107.267
Trifolium_ornithopodioides	247.115
Tetrapleura_chevalieri	157.267
Archidendron_bigeminum	258
Calliandra_vaupesiana	136.687
Pultenaea_scabra	156.48
Dalea_botterii	160.917
Mimosa_velloziana	152.601
Pseudoprosopis_uncinata	77.3333
Acacia_guymeri	19.5
Sicydium_coriaceum	312.5
Crataegus_gaudens	63
Astragalus_strictus	210.582
Helicotropis_linearis	186.727
Podalyria_pearsonii	65.3846
Dicraeopetalum_capuronianum	89.6471
Crotalaria_glaucifolia	89.8125
Crotalaria_sagittalis	179.864
Rubus_calycacanthus	145.25
Inga_vera_subsp_vera	95.5
Acacia_gillii	71.3476
Zapoteca_filipes	91.6364
Quercus_subtriloba	75.5
Mimosa_tequilana	171.273
Bobgunnia_fistuloides	129.108
Senegalia_burkei	100.228
Ormocarpum_cochinchinensis	104
Rubus_pseudotiliaceus	89.5
Eutaxia_grahamiana	51
Calliandra_bombycina	129.833
Bituminaria_bituminosa	144.36
Inga_sapindioides	185.75
Ficus_irosinensis	176.5
Myrica_aspleniifolia	241
Cajanus_membraniifolius	0
Begonia_sordidissima	178.5
Lupinus_latifolius_subsp_viridifolius	90.6667
Oxytropis_evenorum	280.429
Astragalus_nutans	73.3214
Rubus_nigricatus	213.75
Quercus_spinosa	369.053
Schefflerodendron_usambarense	137.857
Lotononis_aspalathoidea	0
Cayaponia_pilosa	250.821
Prunus_kinabaluensis	224
Myriocarpa_filiformis	99
Ficus_scobina	105.05
Artocarpus_horridus	98.5
Acacia_cowleana	50.86
Clitoria_fairchildiana	145.25
Astragalus_chamissonis	173.6
Flemingia_sootepensis	177.704
Vicia_cassubrica	0
Crataegus_sargentii	124.143
Adesmia_occulta	111.615
Vicia_articulata	126.043
Acacia_maconochieana	50.0833
Dalea_dorycnioides	86.3333
Rubus_hilsianus	248.524
Astragalus_taschkendicus	70.5
Genista_aspalathoides	121.947
Coccinia_samburuensis	53
Astragalus_pycnostachius	0
Aspalathus_bracteata	122.436
Macrotyloma_prostratum	64.3333
Chamaecrista_pumila	175.5
Mimosa_hirsutissima	123.305
Vicia_americana	88.5
Glycine_max_subsp_soja	0
Campsiandra_casiquiarensis	71
Senegalia_peninsularis	0
Micromeles_cuspidata	200
Prunus_helenae	60
Machaerium_pittieri	117
Acaciella_lemmonii	111.667
Otholobium_munyense	110
Quercus_kongshanensis	159.5
Ficus_sageretina	189.333
Peteria_glandulosa	116.167
Acacia_simplex	157.75
Senegalia_nitidifolia	94.6667
Lonchocarpus_acuminatus	129
Crotalaria_vialis	20.5
Astragalus_sinaloae	131.667
Oxytropis_aulieatensis	91
Ficus_pleurocarpa	171.337
Acacia_andrewsii	45.1086
Elaeagnus_tubiflora	101.5
Prunus_jacquemontii	154.111
Astragalus_bustillosii	114.667
Senna_foetidissima_var_grandiflora	100
Ulmus_davidiana	121.312
Polygala_aparinoides	238.25
Acacia_validinervia	52.4372
Aeschynomene_elegans	194.6
Lessertia_tomentosa	92.6562
Acacia_maitlandii	47.4345
Ficus_luzonensis	215
Potentilla_anglica	301.777
Chamaecrista_longicuspis	85
Cojoba_chazutensis	81.5
Bauhinia_acuruana	83.6667
Chamaecrista_mimosoides	179.222
Arachis_valida	109.429
Brachystegia_longifolia	91.0615
Dalea_insignis	173.625
Ficus_armiti	0
Crotalaria_florida	80.8718
Lupinus_oscarii	67
Senna_andrieuxii	139.104
Genista_ulicina	125.222
Erythrina_bidwillii	98.5
Astragalus_psoraloides	140.2
Libidibia_sclerocarpa	161.084
Swartzia_bahiensis	110.39
Acaena_rorida	243
Streblus_banksii	271.091
Begonia_camiguinensis	193
Acacia_pilligaensis	128.835
Astragalus_ernestii	236.69
Bauhinia_beguinotii	298.279
Centrosema_arenicola	848.824
Boehmeria_calophleba	206.5
Dalbergiella_nyassae	83
Chamaecrista_supplex	87.3816
Chamaecrista_zambesica	109.25
Kunstleria_kingii	184.667
Dalea_plantaginoides	206.091
Maackia_amurensis_var_amurensis	322
Nothofagus_discoidea	96.6667
Lebeckia_plukenetiana	107.929
Wajira_grahamiana	147
Cynometra_megalophylla	138.915
Polygala_nyikensis	135.211
Arachis_oteroi	107.857
Pultenaea_humilis	164.076
Tephrosia_macrantha	235.231
Jacqueshuberia_loretensis	110
Pultenaea_densifolia	103.057
Rhamnus_staddo	166.439
Alchemilla_murbeckiana	424.423
Potentilla_haynaldiana	154
Morus_microphylla	102.556
Zygia_tetragona	186.167
Crataegus_arborea	0
Albizia_zimmermannii	103.4
Prunus_pensylvanica	247.718
Lupinus_guascensis	231
Newtonia_duparquetiana	205.013
Lupinus_formosus	107.891
Chloroleucon_extortum	118.471
Gompholobium_polymorphum	143.148
Vicia_caucasica	64.5
Vachellia_aroma	113.316
Forsskaolea_viridis	131.179
Lotus_campylocladus	167.731
Mora_oleifera	258.235
Erythrina_perrieri	120.75
Ficus_funiculosa	239.828
Senna_spiniflora	102.3
Astragalus_pinetorum	176.543
Begonia_semiovata	233.27
Trifolium_owyheense	93.7143
Castanopsis_perplexa	59
Phylica_strigulosa	111.342
Canavalia_glabra	218.324
Oxytropis_chrysocarpa	92.5
Crataegus_monogyna	290.409
Pilea_quercifolia	307.2
Crataegus_rimosa	397.5
Potentilla_jenissejensis	282.615
Rosa_liciae	161.667
Potentilla_bipinnatifida	231.562
Begonia_grisea	133.832
Lotus_biflorus	65
Elaeagnus_bockii	166.857
Ancistrotropis_clitorioides	100.667
Carpinus_caroliniana	197.412
Prunus_obtusata	251.459
Prinsepia_sinensis	190.8
Tessmannia_anomala	166.18
Carya_bendirei	0
Ormosia_surigaensis	110
Gastrolobium_tenue	36
Polygala_amara	293.553
Artocarpus_sarawakensis	181.75
Dipteryx_punctata	132.364
Ficus_limosa	151.667
Senna_wislizeni_var_pringlei	0
Piptadenia_flava	112
Butea_buteiformis	360.2
Schnella_hymenaeifolia	200.969
Cryptandra_nutans	58.2988
Anisophyllea_myriosticta	79.25
Caragana_sinica	133.222
Acacia_horridula	99
Berchemia_longipes	84
Rafnia_triflora	90.2727
Chamaecrista_arachiphylla	87.75
Campsiandra_taphornii	94.7143
Indigofera_luzonensis	202
Pilea_forsythiana	258
Dalbergia_emirnensis	106.39
Sohmaea_zonata	236.9
Zygia_discifera	209.5
Phanera_aherniana_var_subglabra	108
Potentilla_ambigens	112.167
Poterium_sanguisorba	198.875
Philenoptera_laxiflora	90.6175
Ficus_theophrastoides	299.167
Rhynchosia_schomburgkii	146.5
Begonia_lehmannii	373.143
Macrosamanea_discolor	141.276
Securidaca_calophylla	169.88
Trigonella_coerulea	146
Erythrina_variegata	213.778
Myrica_spathulata	80
Alchemilla_volkensii	206.417
Mimosa_dominarum	92
Kunstleria_curtisii	80
Daviesia_scoparia	45.0769
Dolichos_oliveri	113.102
Rubus_incanescens	252.647
Zizyphus_borneensis	0
Astragalus_missouriensis	111.852
Rubus_diclinis	392.37
Aphanes_minutiflora	202
Elatostema_acuteserratum	173
Pyrus_americana	380.812
Canavalia_boliviana	170.75
Ficus_maguirei	68
Arachis_pusilla	98.9167
Drymocallis_rupestris	292.99
Aria_japonica	251
Aldina_insignis	122.25
Senna_occidentalis	140
Rosa_sarmentacea	173.5
Senna_morongii	113.581
Ficus_schwarzii	264.067
Vicia_pseudo-orobus	116
Ormosia_paniculata	59
Mimosa_grahamii_var_grahamii	55
Lathyrus_annuus	276.667
Elatostema_goudotianum	191.938
Elaeagnus_henryi	187.156
Ficus_apiocarpa	210.571
Trifolium_wormskioldii_var_wormskioldii	96
Xanthophyllum_subcoriaceum	222.4
Helinus_integrifolius	99.8811
Rhamnus_humboldtiana	112.098
Ficus_pubinervis	165.667
Boehmeria_silvestrii	319.747
Erythrostemon_caladenia	158.687
Rosa_bracteata	183.256
Robinia_californica	146
Bauhinia_pes-caprae	213
Acacia_farinosa	105.889
Paramachaerium_schunkei	175.333
Begonia_lithophila	113.667
Afzelia_quanzensis	0
Smithia_setulosa	105
Elatostema_belense	0
Pilea_caespitosa	250
Petteria_ramentacea	200.5
Bauhinia_pichinchensis	251.15
Aotus_lanigera	137.193
Dermatophyllum_gypsophilum_subsp_guadalupense	40
Bossiaea_rhombifolia	144.819
Lupinus_austrohumifusus	390.167
Mimosa_radula	120.447
Prunus_microcarpa	118.308
Dunbaria_rubella	97.5
Acacia_aculeatissima	161.631
Argyrolobium_pedunculare	180.433
Quercus_hannibali	136.667
Albizia_zygia	217.143
Aeschynomene_deightonii	202.875
Argyrolobium_incanum	141.4
Lathyrus_pannonicus	200.112
Aspalathus_caespitosa	140.714
Pilea_filicina	123
Trigonella_spruneriana	119.951
Lessertia_annularis	74.5652
Begonia_udisilvestris	525.406
Pseudopiptadenia_pittieri	152
Astragalus_gigantirostratus	54
Crotalaria_nuda	54.0833
Elaeagnus_argenta	0
Xanthophyllum_virens	149.5
Sesbania_erubescens	61.642
Sicyos_macrocarpus	85.6667
Caragana_bicolor	227.966
Crataegus_columbiana	166.824
Prunus_venusta	169
Quercus_cubana	220.182
Gompholobium_hendersonii	43.6136
Marina_procumbens	136.725
Ficus_saccata	333.375
Gymnostoma_nobile	251
Rubus_hirtus	159
Elatostema_schroeteri	0
Swartzia_aptera	170
Trifolium_campestre_subsp_campestre	51
Chorizema_reticulatum	115.92
Eriosema_scioanum	193.375
Ficus_chrysolepis	244.966
Cliffortia_filicauloides	172.867
Pipturus_kauaiensis	265.333
Desmodium_macrostachyum	193.908
Allocasuarina_eriochlamys	49.2439
Millettia_impressa	86.4
Dunbaria_bella	153.714
Stylobasium_australe	53.7563
Mimosa_cuzcoana	97
Coriaria_angustissima	481.443
Bikinia_le-testui	161.22
Senegalia_hayesii	214.174
Tetrapterocarpon_septentrionalis	146.115
Ficus_saxophila	184.077
Pygeum_parviflorum	223.5
Prioria_copaifera	320.544
Hesperolaburnum_platycarpum	93.1667
Lespedeza_repens	114.858
Indigofera_tristis	129.063
Aeschynomene_histrix	115.503
Astragalus_leucolobus	107.795
Rubus_microphyllus	267.518
Hemsleya_lijiangensis	229.75
Lupinus_huigrensis	168.667
Chloroleucon_foliolosum	101.958
Errazurizia_benthami	0
Bossiaea_bracteosa	256.205
Berchemia_omeiensis	149.25
Rubus_scabrosus	172
Argyrolobium_stolzii	140.789
Gompholobium_nitidum	84.1913
Mimosa_quadrivalvis_var_latidens	80.9667
Indigofera_guaranitica	114.308
Biancaea_oppositifolia	128.667
Pilea_pauciflora	0
Cryptandra_nola	38.1
Petalostylis_cassioides	48.2298
Copaifera_epunctata	159.5
Echinopepon_cirrhopedunculatus	153.317
Clathrotropis_nitida	139.938
Monnina_petiolaris	80.5
Acmispon_micranthus	120
Begonia_longifolia	228.5
Cordyla_africana	96.0227
Urera_caracasana	238.343
Pilea_humbertii	162.2
Quercus_xanthotricha	163
Dioclea_megacarpa	126.136
Acacia_pinguifolia	64.9325
Prunus_japonica	175.985
Inga_retinocarpa	159.75
Astragalus_hemiphaca	108
Astragalus_kirpicznikovii	124.25
Hemistylus_macrostachya	146.8
Acacia_polystachya	111.755
Hymenaea_oblongifolia	166.938
Cologania_pallida	163
Dalbergia_acuta	97.5556
Aspalathus_tenuissima	137.571
Crotalaria_uguenensis	103.25
Bryonia_fruticosa	70
Acmispon_grandiflorus_var_macranthus	151.364
Lithocarpus_annamitorum	100
Rubus_nemorensis	131
Glycine_falcata	51.5556
Calliandra_palmeri	135
Pilea_rusbyi	222.417
Rhamnus_lojaconoi	107.333
Diplotropis_incexis	160.596
Mimosa_atlantica	195.667
Oxytropis_lagopus	159.422
Erythrina_buchii	183.5
Acmispon_procumbens	75.3333
Urera_verrucosa	394.75
Rubus_confusidens	172
Diplocyclos_schliebenii	223.385
Astragalus_hajastanus	126.667
Pilea_aphrophila	102.5
Erythrophleum_fordii	127
Quercus_gracilior	179.25
Parkia_gigantocarpa	125.647
Dalbergia_decipularis	110.714
Quercus_striatula	155.12
Galactia_martioides	160.5
Pipturus_helleri	94
Tephrosia_kerrii	136.5
Begonia_tropaeolifolia	352.974
Senna_spinigera	74.5
Alysicarpus_rugosus	114.71
Bencomia_brachystachya	103.25
Calliandra_humilis	110.75
Erythrostemon_angulatus	58
Vicia_ervilia	158.121
Sorbus_glabrescens	106
Senna_aphylla	88.7955
Ficus_peninsula	306.2
Crotalaria_multiflora_var_kurisumalayana	105.5
Photinia_serrulata	129.5
Microcharis_butayei	105.857
Acaciella_angustissima	87.75
Crataegus_viridimontana	70
Ficus_caballina	159.138
Begonia_macrocarpa	178.907
Neoalsomitra_sarcophylla	135.357
Balsamocarpon_brevifolium	265.5
Cayaponia_ferruginea	97.5
Acacia_heteroclita	55.7083
Crotalaria_sagittalis	194.889
Gironniera_cuspidata	131
Acacia_glaucissima	56.8571
Vicia_lomensis	221.727
Potentilla_heptaphylla	242.898
Ficus_caatingae	123.154
Melolobium_humile	87.1026
Calliandra_antioquiae	0
Photinia_schneideriana	137.627
Leucomphalos_capparideus	164.545
Centrosema_venosum	114.359
Senegalia_velutina	95
Penelopeia_suburceolata	338
Begonia_monadelpha	265.743
Astragalus_flavus	75.4
Senna_formosa	155.571
Polygala_subandina	133.558
Ormosia_velutina	256.154
Rhamnus_utilis	146.863
Archidendropsis_lentiscifolia	58.5
Kedrostis_leloja	96.0526
Trifolium_oliganthum	158.164
Spiraea_pyramidata	184.478
Onobrychis_pulchella	142.167
Pseudosenegalia_riograndensis	56.5
Zehneria_perrieri	182.706
Bredemeyera_floribunda	124.121
Calliandra_eriophylla	91.5704
Crotalaria_coursii	92.871
Momordica_parvifolia	118.105
Chamaecytisus_leiocarpus	188
Cicer_multijugum	121.5
Alnus_alnobetula	337.242
Senna_splendida	176.5
Potentilla_subgorodkovii	324.384
Vachellia_nilotica_subsp_tomentosa	101.298
Inga_cordatoalata	165.823
Rubus_quinquefoliolatus	260.6
Dalea_aurea	100.095
Parkia_madagascariensis	168.786
Macroptilium_prostratum	153.957
Ficus_brandegeei	107.667
Perebea_humilis	148.176
Mimosa_insignis	49
Inga_quaiernaía	121
Sorbus_oligodonta	250.571
Quercus_fimbriata	226.75
Phaseolus_dasycarpus	182.75
Crudia_glaberrima	170
Pouzolzia_australis	311.688
Otholobium_striatum	101.184
Acacia_africana	24
Lessertia_lanata	0
Ononis_mitissima	143.582
Polygala_podolica	159.667
Alnus_cordata	213.333
Crudia_subsimplicifolia	93
Quercus_arkansana	103.679
Tephrosia_pseudoadunca	0
Medicago_edgeworthii	226.545
Periandra_heterophylla	0
Sibiraea_laevigata	268.114
Rubus_fruticosus	255.857
Lupinus_arboreus_var_arboreus	68.5
Ulmus_fulva	320.875
Aganope_stuhlmannii	94.0907
Lonchocarpus_sericeus	250.591
Zornia_sericea	118.057
Polygala_duarteana	133.294
Podalyria_rotundifolia	104.571
Mucuna_interrupta	250
Rubus_bertramii	292.322
Ficus_beddomei	115
Inga_pruriens	159.833
Quercus_mongolica	326.969
Dalea_acracarpica	77.5
Apios_delavayi	228.25
Sesbania_macowaniana	51.0526
Senna_armata	32.8667
Indigofera_cuneata	27.5
Chrysolepis_sonomensis	146
Mimosa_monancistra	133.055
Calliandra_luetzelburgii	123.31
Galactia_neesii	135.238
Quercus_tozzae	139.333
Poiretia_punctata	75.5
Argyrolobium_trifoliatum	0
Mimosa_glabra	151
Rhinotropis_minutifolia	116.455
Begonia_buddleiifolia	329.5
Rubus_vanwinkelii	172
