Species	Index
Astragalus_hypoglottis	1.8679
Indigofera_deightonii	0.729871
Quercus_alveolata	0.522497
Inga_lentiscifolia	1.35868
Berlinia_auriculata	1.38688
Xanthophyllum_colubrinum	0.715619
Lithocarpus_pachylepis	1.61971
Cliffortia_sericea	0.505464
Macroptilium_gibbosifolium	0.241121
Pilea_bassleriana	1.27899
Rhamnidium_glabrum	1.03038
Robinia_pseudo-acacia	0.954944
Mimosa_similis	0.318822
Brongniartia_lunata	0.253408
Rhamnus_betulaefolia	0.217967
Rubus_lasiococcus	2.57476
Ormosia_macrocalyx	1.10754
Aldina_polyphylla	0.689922
Calliandra_haematomma_var_colletioides	0.325793
Bauhinia_dumosa	0.664596
Rosa_chavini	0.95727
Lupinus_microcarpus	0.663151
Astragalus_peruvianus	0.468966
Astragalus_platytropis	0.491019
Astragalus_excapus	0.700798
Nissolia_nigricans	0.980111
Begonia_bonthainensis	1.93965
Microcharis_galpinii	0.570178
Senna_floribunda	0.598226
Ostrya_trichocarpa	0.633668
Platysepalum_vanderystii	0.612717
Galactia_dictyophylla	0.33659
Zehneria_hookeriana	0.251675
Sorbaria_arborea	0.815869
Acacia_aspera	0.525504
Betula_alaskana	0.272447
Ceratonia_oreothauma	0.11909
Adenanthera_borneensis	1.66363
Acaena_buchananii	2.30932
Tephrosia_multijuga	0.531116
Bauhinia_bartlettii	0.368626
Rafnia_spicata	0.276539
Quercus_rehderi	0.641957
Canavalia_dura	1.02727
Dalbergia_henryana	0.980458
Senna_phyllodinea	0.153257
Dalbergia_bracteolata	0.733388
Pourouma_villosa	1.43422
Polygala_dolichocarpa	0.324636
Begonia_bogneri	1.58909
Pilea_bemarivensis	0.942412
Cotoneaster_glabratus	1.00455
Neraudia_kauaiensis	0.781946
Elizabetha_speciosa	1.34939
Wisteria_frutescens_var_macrostachya	0.819064
Polygaloides_paucifolia	1.05785
Lonchocarpus_eriophyllus	0.42172
Cotoneaster_rubens	0.816573
Pyracantha_crenulata	1.00023
Potentilla_subarenaria	0.965789
Clitoria_guianensis	1.05965
Sorbus_unguiculata	0.595798
Archidendron_pellitum	0.872747
Limlia_uraiana	2.49873
Cynometra_malaccensis	1.32206
Neviusia_cliftonii	1.08803
Begonia_pedatifida	1.17216
Geum_heterocarpum	0.678311
Harpalyce_sousai	0.630355
Sesbania_exaltata	0.84095
Begonia_kingiana	0.742201
Kotschya_coalescens	0.690713
Anadenanthera_peregrina	0.933494
Rosa_arkansana	0.675924
Quercus_spicata	0.475122
Zornia_diphylla	0.7529
Astragalus_tidestromii	0.135023
Crotalaria_grata	0.522244
Astragalus_callithrix	0.154741
Prunus_injucunda	0.956596
Marina_goldmanii	0.370987
Indigofera_bongardiana	0.964397
Pueraria_montana_var_thomsonii	0.863801
Astragalus_racemosus	0.392835
Crotalaria_orientalis	0.314824
Stryphnodendron_microstachyum	1.78434
Onobrychis_tavernierifolia	0.0710371
Ottleya_plebeia	0.304338
Coussapoa_glaberrima	1.99739
Crotalaria_crispata	0.43572
Mucuna_calophylla	0.36212
Ficus_guaranitica	0.922538
Genista_scorpius	0.806846
Lackeya_multiflora	0.924259
Otholobium_polystictum	0.620941
Acacia_tenuissima	0.242904
Schnella_longiseta	0.935938
Acacia_stigmatophylla	0.53124
Campsiandra_nutans	1.42404
Acaciella_hartwegii	0.417623
Millettia_ferruginea	0.826937
Swartzia_mauritianica	0.749051
Ficus_carchiana	1.14154
Caragana_sukiensis	0.482448
Cullen_corylifolium	0.785832
Prunus_jamasakura	1.52313
Ononis_pendula_subsp_pendula	0.439529
Astragalus_schrenkianus	0.233956
Astragalus_potosinus	0.114285
Zygia_coccinea	1.65301
Indigofera_punctata	0.511322
Potentilla_longipes	0.637418
Acacia_pendula	0.353149
Daviesia_lineata	0.207216
Sorbus_stenophylla	2.08849
Pterocarpus_zehntneri	0.522209
Crotalaria_praetexta	0.231411
Sicyos_angulata	0.589897
Senna_sulfurea	0.826089
Dalbergia_pseudo-sissoo	1.61988
Daviesia_squarrosa	0.766332
Astragalus_varzobicus	0.243673
Potentilla_jucunda	0.30178
Albizia_saponaria	1.68491
Pouzolzia_pringlei	0.4036
Cucumis_silentvalleyi	0.202055
Astragalus_sparsiflorus_var_majusculus	0.196293
Sechiopsis_diptera	1.02634
Poitea_dubia	0.740401
Crotalaria_trifoliolata	0.506795
Astragalus_gormani	0.270473
Bauhinia_pulchella	0.779094
Acacia_auriculiformis	0.836109
Betula_apoiensis	1.09797
Senegalia_klugii	0.416367
Rubus_perlongus	1.37253
Pilea_rhombifolia	0.998421
Harashuteria_hirsuta	0.893512
Quercus_peduncularis	0.866165
Arachis_setinervosa	0.792577
Swainsona_ecallosa	0.128344
Quercus_brachyphylla	0.581428
Astragalus_stalinskyi	0.115654
Marah_horrida	0.359652
Astragalus_coluteocarpus	0.558712
Daviesia_brevifolia	0.535238
Vicia_leucophaea	0.460198
Scutia_buxifolia	0.934181
Teramnus_labialis	0.803
Labichea_buettneriana	1.24333
Scorpiurus_sulcata	0.34127
Crotalaria_humilis	0.119101
Pultenaea_viscidula	0.765958
Sorbus_harrowiana	1.08137
Lysiloma_acapulcense	0.657171
Indigofera_velutina	0.635472
Arachis_glabrata	0.910607
Cotoneaster_meyeri	0.365863
Astragalus_norvegicus	2.08629
Aeschynomene_nyassana	0.728224
Polygala_brasiliensis	1.31371
Dalea_foliolosa	0.339729
Gastrolobium_calycinum	0.386345
Lotononis_maculata	0.036527
Rubus_dasyclados	0.885878
Chamaecrista_lamprosperma	0.829186
Sophora_howinsula	1.71624
Mimosa_phyllodinea	0.442827
Peltophorum_pterocarpum	1.14613
Leobordea_carinata	0
Indigofera_trichopoda	0.219647
Parasponia_simulans	0.836419
Rubus_ourosepalus	0.56257
Dalbergia_latifolia	1.29838
Chorizema_genistoides	0.220073
Monnina_linearifolia	0.617437
Lupinus_formosus_var_formosus	0.143807
Pilea_maxonii	0.919622
Ficus_cremersii	1.29384
Muraltia_bondii	0.214478
Prosopis_juliflora	0.208358
Lupinus_alipatulus	0.621044
Galactia_douradensis	0.825884
Inga_auristellae	1.64743
Galactia_marginalis	0.213402
Alistilus_bechuanicus	0.293144
Dorstenia_turbinata	0.973385
Betula_hornei	2.02754
Crataegus_rubella	0.98055
Astragalus_zerdanus	0.167426
Chamaecrista_roraimae	0.830632
Bossiaea_disticha	1.01011
Lachemilla_uniflora	1.10665
Clathrotropis_glaucophylla	1.67836
Crotalaria_tenuirama	0.574059
Lotononis_caerulescens	0
Inga_marginata	0.705412
Lotononis_carnosa	0.465105
Machaerium_aristulatum	1.31314
Poiretia_psoraleoides	0.79179
Wisteria_frutescens	0.546785
Prosopis_farcta	0.141804
Copaifera_officinalis	0.915087
Baikiaea_insignis	1.17999
Begonia_saxifraga	0.787499
Stryphnodendron_cristalinae	0.879649
Pyrus_eleagnifolia	0.468222
Lathyrus_boissieri	0.493652
Ramirezella_calcoma	0.549911
Begonia_heterochroma	1.55284
Senna_martii	0.146956
Aspalathus_tylodes	0.394378
Erythrina_melanacantha	0.268365
Carpinus_orientalis	0.764135
Dioclea_marginata	0.326551
Eriobotrya_fragans	0.418314
Bredemeyera_brevifolia	0.273878
Genista_versicolor	0.62951
Cullen_tenax	0.457959
Lupinus_exaltatus	0.632129
Hoffmannseggia_aphylla	0.00423307
Lupinus_kingii	0.17261
Saraca_declinata	1.84585
Dorstenia_setosa	1.13777
Alnus_pringlei	0.465612
Crataegus_exclusa	0.662337
Astragalus_onobrychis	0.522275
Phaseolus_persistentus	0.864726
Mucuna_hainanensis	1.09934
Begonia_rostrata	0.777931
Dialium_dinklagei	1.1832
Guibourtia_conjugata	0
Archidendron_apoense	1.3532
Rubus_lintoni	0.520448
Coursetia_brachyrhachis	0.654167
Inga_bullatorugosa	0.638013
Begonia_padangensis	1.43481
Macroptilium_erythroloma	0.88621
Trifolium_arvense	0.28176
Phylica_acmaephylla	0.284422
Pilea_basicordata	0.963633
Hardenbergia_violacea	0.814691
Dolichos_minutiflorus	0.822804
Securidaca_froesii	1.21254
Swainsona_kingii	0.154399
Pterocarpus_macrocarpus	0.923456
Vicia_americana	0.676419
Astragalus_anisacanthus	0.1403
Polygala_rupestris	0.372346
Acacia_argyrodendron	0.336211
Hoffmannseggia_humilis	0.326482
Acmispon_denticulatus	0.698839
Medicago_lupina	0.539412
Cordyla_pinnata	0.490188
Lupinus_nubigenus	1.1156
Vicia_sativa_subsp_nigra	0.61124
Leobordea_corymbosa	0.661535
Cliffortia_rigida	0.531163
Chamaecrista_paniculata	0.946629
Hedysarum_boreale_subsp_boreale	0.192281
Euchresta_horsfieldii	1.8833
Crotalaria_balbi	0.500259
Rubus_xanthocarpus	0.869172
Centrosema_vexillatum	1.11792
Zelkova_sicula	0.466376
Castanopsis_jucunda	1.28221
Acacia_chippendalei	0.247047
Trifolium_resupinatum	0.737917
Amicia_glandulosa	0.795645
Echinopepon_insularis	0.109486
Ficus_crassiuscula	1.73879
Abarema_cochliocarpos	0.773235
Rosa_derongensis	0.422674
Onobrychis_mazanderanica	0.0774396
Indigofera_articulata	0.18538
Chamaecrista_nictitans_subsp_patellaria	0.986585
Ficus_miqueliana	1.12854
Alchemilla_mollis	1.15241
Chapmannia_tinireana	0.0521013
Quercus_john-tuckeri	0.378267
Medicago_monspeliaca	0.608151
Ormosia_bancana	1.95388
Ceanothus_palmeri	0.541638
Prunus_africana	0.903225
Cecropia_mutisiana	1.34968
Spatholobus_oblongifolius	1.81432
Dorstenia_warneckei	0.742742
Crataegus_macrosperma	1.14548
Hedysarum_caucasicum	1.73042
Acacia_basedowii	0.191251
Trischidium_decipiens	0.481358
Astragalus_pissisi	0.367368
Xylia_xylocarpa	0.414073
Lithocarpus_sundaicus	1.89825
Spiraea_beauverdiana	0.99603
Begonia_botryoides	0.301774
Securidaca_ecristata	1.29678
Dalbergia_velutina	0.780557
Quercus_fulva	0.647613
Hymenolobium_mesoamericanum	1.99299
Castanopsis_hystrix	1.59243
Trischidium_molle	0.45181
Indigofera_fulvopilosa	0.671533
Gastrolobium_bennettsianum	0.242399
Aspalathus_verbasciformis	0.228432
Zygia_inaequalis	0.572893
Lupinus_exochus	0.533378
Corylus_heterophylla	1.09049
Centrosema_fasciculatum	0.801784
Acacia_exocarpoides	0.17738
Maackia_amurensis_var_amurensis	0.919993
Daviesia_flava	0.825932
Clitoria_fairchildiana	1.11419
Caragana_pekinensis	0.467252
Erythrostemon_coulterioides	0.305692
Rubus_hadrocarpus	0.750027
Quercus_lungmaiensis	0.894383
Acaena_stricta	0.523629
Polygala_tamariscea	0.868062
Pueraria_tetragona	0.870272
Inga_densiflora	0.374865
Bauhinia_corniculata	0.919765
Cayaponia_simplicifolia	1.42237
Quercus_tarokoensis	2.42809
Sweetia_fruticosa	0.69854
Spiraea_blumalda	0.510677
Pyrus_korshinskyi	0.564272
Rubus_persistens	0.772373
Indigofera_dosua	0.833029
Ormosia_ormondii	1.45815
Begonia_fagifolia	0.3769
Dorstenia_tayloriana	0.765393
Ateleia_venezuelensis	0.305479
Coronilla_argentea	0.688714
Calpurnia_sericea	0.65587
Canavalia_sericea	1.68171
Erythrina_edulis	1.15834
Astragalus_parryi	0.21315
Begonia_tribenensis	0.612339
Lupinus_madrensis	0.739264
Polygala_rhinostigma	0.652613
Zornia_hebecarpa	0.959597
Rubus_vestitifrons	0.91185
Argyrolobium_stenophyllum	0.173717
Cotoneaster_zabelii	0.65287
Rubus_copelandii	1.38546
Calliandra_surinamensis	1.11591
Cerasus_dielsiana	0.555988
Artocarpus_dadah	1.55949
Onobrychis_humilis_subsp_matritensis	0.201396
Baphia_pilosa	1.16931
Cratylia_isopetala	0.59513
Dimorphandra_microdonta	0
Trifolium_brandegeei	1.10977
Rosa_caroliniana	0.742137
Begonia_bolleana	0.935403
Begonia_suculenta	0.470875
Zehneria_scabra	0.856765
Prunus_transarisanensis	2.95542
Gompholobium_polymorphum	0.404119
Alchemilla_grenieri	1.30938
Elatostema_sinense	1.15485
Senna_tropica	1.24658
Gesnouinia_arborea	0.359386
Monnina_solandraefolia	0.86463
Psoralea_reverchonii	0.508045
Potentilla_obovatifolia	0.326011
Crataegus_inops	0.451061
Ficus_warburgii	1.55409
Crotalaria_leptoclada	0.749659
Thladiantha_lijiangensis	0.718923
Cecropia_peltata	1.18681
Macrosamanea_simabifolia	1.655
Chaetachme_aristata	0.743596
Quercus_chrysotricha	2.09444
Abarema_alexandri	1.36269
Acacia_mangium	1.48037
Tachigali_chrysophylla	1.56034
Derris_rubrocalyx	1.49076
Moutabea_aculeata	1.4654
Crotalaria_fysonii	1.11444
Vicia_patricii	0.139196
Neptunia_lutea	0.71298
Quercus_brenesii	1.4597
Dillwynia_acerosa	0.28437
Caragana_spinosa	0.35203
Doerpfeldia_cubensis	0.508534
Begonia_cucurbitifolia	0.604944
Vicia_faba	0.099696
Dialium_platysepalum	0.960592
Spiraea_mongolica	0.602729
Acacia_leioderma	0.575473
Benincasa_pruriens	1.42493
Swartzia_leblondii	1.63971
Nothofagus_resinosa	1.63299
Schizolobium_parahyba	1.43735
Lithocarpus_apoensis	2.01459
Onobrychis_bobrovii	0.566192
Indigastrum_costatum_subsp_macrum	0.26528
Pyrus_arnoldiana	0.466381
Ficus_malacocarpa	0.585308
Allocasuarina_helmsii	0.194281
Eriosema_diffusum	1.03448
Chamaecrista_punctata	1.07605
Trigonella_rechingeri	0.471872
Astragalus_lentiginosus_var_pseudiodanthus	0.114789
Polygala_comosa	1.01256
Trichosanthes_coriacea	0.713839
Astragalus_tribuloides	0.162344
Adenocarpus_cincinnatus	0.225989
Castanopsis_armata	1.44067
Quercus_semiserrata	1.14973
Cassia_queenslandica	1.31205
Ottleya_plebeia	0.177919
Astragalus_nivalis	0.319092
Prunus_oblonga	0.730411
Lonchocarpus_heptaphyllus	1.47501
Schnella_confertiflora	0.801633
Acacia_distans	0.15003
Centrolobium_yavizanum	1.38598
Acacia_complanata	0.768636
Acacia_willdenowiana	0.543915
Potentilla_riparia	1.64264
Phylica_abietina	0.410816
Streblus_ascendens	1.16722
Rosa_hirtula	2.14628
Mucuna_macrophylla	1.67633
Pourouma_cecropiifolia	1.56265
Gastrolobium_ebracteolatum	0.284236
Phenax_angustifolius	1.39346
Neoalsomitra_angustipetala	0.693993
Geum_album	0.791242
Archidendron_borneense	2.153
Ficus_novae-georgiae	2.40109
Astragalus_kudrjaschovii	0.181078
Dalbergia_inundata	1.4398
Indigofera_kerstingii	0.572935
Lupinus_hispanicus	0.726851
Harpalyce_lanata	0.631984
Pultenaea_sericea	0.844665
Crataegus_villaris	0.432662
Ficus_mollior	1.8835
Ficus_dicranostyla	0.639604
Pterocarpus_michelianus	1.12459
Chamaecrista_strictula	0.499997
Ormocarpum_pubescens	0.423627
Astragalus_tephrodes_var_brachylobus	0.339208
Delonix_floribunda	0.390777
Stylosanthes_capitata	0.73662
Elaeagnus_reflexa	1.70651
Brachystegia_laurentii	1.15393
Dimorphandra_loretensis	0.813986
Diphysa_puberulenta	0.594924
Hoffmannseggia_glauca	0.113861
Crotalaria_tenuirostrata	0.214862
Tephrosia_vestita	1.35321
Astragalus_cariensis	0.481856
Begonia_trispathulata	0.739345
Pilea_boiviniana	1.07712
Crataegus_rhipidophylla	1.23539
Senna_domingensis	0.648452
Erythrina_guatemalensis	1.73255
Astragalus_himalayanus	0.570492
Ficus_auriculata	1.16066
Datisca_cannabina	0.674567
Potentilla_caliginosa	0.221684
Frangula_vulgaris	0.775849
Indigofera_brachystachya	0.489476
Dorstenia_contrajerva	1.15323
Hosackia_crassifolia	0.717991
Crotalaria_obscura	0.561688
Lotononis_viminea	0.418005
Sesbania_longifolia	0.464734
Ziziphus_glabrata	0.667119
Eriosema_pentaphyllum	0.636629
Neochevalierodendron_stephanii	1.17527
Austrosteenisia_blackii	1.02979
Stryphnodendron_glandulosum	0.748603
Zygia_ocumarensis	1.18984
Rubus_gressittii	1.18566
Alchemilla_tenerifolia	1.48202
Dichrostachys_arborescens	0.677792
Pomaderris_rugosa	1.69859
Medicago_decandollii	0.666721
Pouzolzia_elegans	0.800934
Caragana_microphylla	0.457645
Sulla_flexuosa	0.379921
Andira_praecox	1.21785
Pueraria_montana_var_lobata	1.35088
Inga_panurensis	1.24865
Gynostemma_intermedium	1.10806
Ceanothus_divergens	0.715699
Cedrelinga_dumosum	0.308866
Lonchocarpus_pilosus	0.476729
Dialium_indum	1.87517
Quercus_candicans	0.853302
Rhamnus_alpinus	0.968703
Begonia_gesnerioides	0.416367
Macroptilium_martii	0.488211
Sanguisorba_lateriflora	0.514116
Canavalia_brasiliensis	0.400913
Morella_quercifolia	0.472228
Bowringia_discolor	1.0835
Pultenaea_canescens	1.00115
Aotus_ericoides	0.617263
Boehmeria_arenicola	1.72542
Archidendropsis_paivana	1.21704
Trifolium_strictum	0.811993
Quercus_hartwissiana	1.52723
Pilea_ulei	0.711196
Quercus_rubra	1.04851
Castanopsis_cuspidata	1.84259
Parkia_timoriana	1.71265
Pterocarpus_indicus	1.72467
Rubus_obscurus	0.446257
Pourouma_folia	0.510902
Enterolobium_gummiferum	0.859266
Pilea_picta	0.764327
Schnella_outimouta	1.07183
Aganope_leucobotrya	1.40748
Phylica_verticillata	0
Phylica_lanata	0.233861
Pilea_gansuensis	0.335821
Pterocarpus_echinatus	1.4666
Entada_borneensis	1.55965
Tachigali_aurea	0.810382
Arachis_stenosperma	1.03527
Coursetia_madrensis	0.524486
Dahlstedtia_araripensis	0.646965
Alchemilla_argutiserrata	0.602606
Crotalaria_petiolaris	0
Sageretia_gracilis	0.834886
Tephrosia_verdickii	0.333719
Vachellia_planifrons	0.526532
Polygala_seminuda	0.145028
Ficus_rubrocuspidata	2.2147
Dioclea_cuspidata	0.807227
Monnina_pseudopilosa	0.879382
Pithecellobium_ungunis-cati	0.761356
Lebruniodendron_leptanthum	1.30333
Millettia_usaramensis	0.652255
Astragalus_ripleyi	0.37655
Lathyrus_angulatus	0.713223
Amorpha_herbacea_var_crenulata	1.01934
Trifolium_mattirolianum	0.93673
Aeschynomene_abyssinica	0.784642
Piscidia_grandifolia	0.626134
Lasiodiscus_fasciculiflorus	1.25516
Dorstenia_bryoniifolia	0.555196
Callerya_sarawakensis	2.01659
Astragalus_camptopus	0.189055
Aspalathus_pinguis	0.326036
Lupinus_argenteus_var_palmeri	0.0997661
Leobordea_platycarpa	0.124564
Mimosa_rubicaulis_subsp_himalayana	0.512326
Potentilla_rupincola	0.22053
Berchemia_cinerascens	1.36478
Crotalaria_dewildemaniana	0.85187
Aeschynomene_unijuga	0.752626
Mimosa_antioquiensis	0.58953
Cajanus_goensis	1.01925
Begonia_froebelii	0.726258
Mimosa_artemisiana	0.981815
Polygala_hirsuta	0.848482
Indigofera_vicioides	0.378062
Lupinus_elegantulus	0.231698
Pilea_goetzei	0.907058
Pterocarpus_aphyllus	0.34758
Rhamnus_cornifolia	0.180812
Nothofagus_alessandrii	0.681618
Monnina_aestuans	1.3305
Adenocarpus_viscosus	0.451297
Lespedeza_chinensis	1.697
Amorpha_californica	0.492504
Erythrophleum_suaveolens	0.695945
Stenanthemum_emarginatum	0.152644
Cenostigma_microphyllum	0.364617
Podolobium_procumbens	0.799694
Aeschynomene_uniflora	0.707607
Astragalus_malacoides	0.17402
Pultenaea_myrtoides	0.991369
Ficus_lingua	1.10542
Guilandina_intermedia	0.800816
Quercus_neomairei	0.411239
Ficus_umbellata	0.724378
Trifolium_breweri	1.15448
Xanthophyllum_ionanthum	0.928773
Holodiscus_argenteus	1.08739
Erythrina_pudica	0.570242
Quercus_valdinervosa	2.12802
Viguieranthus_glaber	0.896799
Spiraea_rhodoclada	0.374456
Harpalyce_formosa	0.190232
Aspalathus_chenopoda	0.488536
Castanopsis_tonkinensis	0.617652
Boehmeria_ingjiangensis	0.612793
Erythrina_longipes	0.566214
Angylocalyx_boutiqueanus	1.06565
Rosa_pomifera	1.36317
Crotalaria_exilipes	0.351128
Orbexilum_lupinellus	0.766034
Prunus_incana	0.438796
Crotalaria_calycina	0.868211
Morus_mesozygia	0.813605
Helicostylis_latifolia	0.792375
Baphia_incerta	0.883503
Lachemilla_pascuorum	2.07719
Erythrina_peruviana	0.978572
Alphitonia_oblata	1.55602
Polygala_magdalenae	0.207018
Dicorynia_ingens	0.700101
Lachemilla_jaramilloi	1.13533
Dioclea_guianensis	0.882968
Mimosa_venatorum	1.03453
Crotalaria_fallax	0.238754
Quercus_phillyreoides	1.87265
Hullettia_griffithiana	1.70105
Rosa_serafinii	1.75534
Luffa_operculata	0.719748
Marah_fabaceus	0.565001
Lindleya_mespiloides	0.339664
Crotalaria_yunnanensis	0.754033
Crataegus_disperma	0.899231
Cicer_kermanense	0.0715384
Caesalpinia_exostema	0.528149
Swainsona_recta	0.551218
Muraltia_oxysepala	0.526273
Calliandra_haematomma	0.601143
Frangula_longistyla	0.881621
Eriosema_pellegrinii	0.603911
Leucaena_duranensis	0.355985
Rubus_pinicola	0.463456
Ampelosicyos_humblotii	1.085
Chamaecrista_nictitans	0.431918
Muraltia_polyphylla	0.290658
Acmispon_mearnsii	0.19277
Enterolobium_gummiferum	0.840204
Archidendron_pauciflorum	1.5288
Senna_aciphylla	0.58318
Hylodesmum_williamsii	0.85593
Ficus_oleracea	2.24989
Castanopsis_chinensis	1.40621
Chapmannia_floridana	0.8113
Tephrosia_noctiflora	0.719026
Oxyrhynchus_volubilis	0.748716
Rubus_ceratifolius	0.91418
Rhamnus_formosana	2.23056
Brachystegia_boehmii	0.689632
Dipteryx_oleifera	1.85095
Prunus_venosa	1.39839
Indigofera_dyeri	0.54221
Lithocarpus_laetus	0.698209
Begonia_prolifera	0.676874
Pygeum_euphlebium	0.854462
Albizia_commiphoroides	0.330417
Trigonella_emodi	0.791432
Maclura_amboinensis	1.52061
Phylica_empetroides	0.413198
Astragalus_brazoensis	0.481527
Cliffortia_ferruginea	0.51772
Senna_santanderensis	0.935678
Erythrina_stricta	1.04269
Rhamnus_leptophylla	1.12705
Lathyrus_jepsonii_subsp_californicus	0.630076
Polygala_cardiocarpa	0.541534
Acacia_pycnostachya	0.638878
Arthroclianthus_andersonii	1.04991
Amphithalea_monticola	0.279864
Ceanothus_pauciflorus	0.349147
Astragalus_lonchocarpus	0.28186
Daviesia_reclinata	0.740005
Ormosia_macrophylla	1.73291
Trifolium_acaule	0.810624
Ficus_hypobrunnea	0.82641
Acacia_resinimarginea	0.195849
Alchemilla_diplophylla	0.926219
Begonia_subelliptica	0.886562
Anthonotha_fragrans	1.1783
Brownea_grandiceps	1.87374
Poitea_punicea	1.18915
Albizia_occidentalis	0.459693
Eriosema_gunniae	0.548942
Acanthosicyos_horridus	0.0393358
Senna_paraensis	0.998789
Acmispon_argophyllus	0.370656
Holoptelea_grandis	0.676778
Indigofera_taborensis	0.483891
Ormosia_grossa	1.07178
Petrophytum_hendersonii	4.6509
Droogmansia_scaettaiana	1.1858
Crataegus_agrestina	0.687776
Ophrestia_radicosa	0.684391
Boehmeria_biloba	1.94751
Zornia_brasiliensis	0.455345
Crataegus_fernaldi	0.634252
Sophora_flavescens	1.33004
Desmodium_subsecundum	0.673494
Alphitonia_whitei	1.55807
Cucumis_indicus	0.201998
Rhamnus_iteinophylla	1.07819
Urtica_dioica	1.19512
Cayaponia_diversifolia	0.795604
Argyrolobium_pumilum	0.386518
Millettia_angustidentata	0.874846
Rubus_corchorifolius	1.30593
Begonia_incondita	0.609494
Lotus_ornithopodioides	0.642784
Rubus_bambusarum	1.06943
Sanguisorba_tenuifolia	1.55085
Eutaxia_densifolia	0.544876
Genista_ephedroides	0.55739
Hosackia_subpinnata	0.428237
Copaifera_coriacea	0.467706
Mimosa_schomburgkii	1.19137
Echinopepon_racemosus	0.73696
Ficus_bruneiensis	2.33432
Lupinus_leucophyllus_subsp_leucophyllus	0.266527
Polygala_xanthina	0.535042
Schnella_glabra	0.705412
Polygala_tenuifolia	0.624545
Cayaponia_austin-smithii	1.573
Cecropia_goudotiana	1.0385
Podalyria_orbicularis	0.461449
Chamaecrista_botryoides	0.616401
Trifolium_israeliticum	0.491098
Trifolium_kingii	0.475973
Crataegus_phippsii	0.522271
Chamaecrista_coradinii	0.673141
Parartocarpus_involucrata	1.24215
Quercus_hartmanii	0.355911
Lithocarpus_irwinii	0.865667
Crotalaria_pygmaea	0.335789
Mimosa_candollei	0.991623
Rhynchosia_reticulata	1.07165
Oxytropis_candicans	0.713115
Astragalus_monanthemus	0.310817
Sohmaea_diffusa	1.29377
Ebenopsis_ebano	0.25692
