"","species","temperature","bio3","bio4","precipitation","bio15","bio17","elevation","nitrogen","carbon","ph","sand","coarsefragment","needleleaf","deciduousbroadleaf","herbaceous","aridity","nodulation","nodulationtype","subfamily"
"13071","Vigna_unguiculata"," 247.357000","66.8928"," 1645.720","1099.23000"," 77.67540"," 43.8754000"," 478.49900","157.516"," 21.195300","59.5539","57.1574","11.860500"," 0.12463800"," 7.40290000"," 4.7681200","0.650005","Yes","Rhizobial","Papilionoideae"
"13072","Vigna_vexillata"," 230.209000","61.3163"," 2312.160","1368.97000"," 79.94730"," 73.4548000"," 476.29200","128.412"," 30.563300","57.3890","52.4963"," 6.758210"," 0.29123300"," 3.72511000"," 3.4398200","0.868674","Yes","Rhizobial","Papilionoideae"
"13073","Vigna_vexillata_var_angustifolia"," 154.592000","54.8310"," 3889.240"," 719.31000"," 65.22540"," 36.7042000","1424.59000","110.19"," 27.000000","61.6806","53.5833"," 7.652780"," 0.04109590"," 7.30137000","23.7671000","0.507053","Yes","Rhizobial","Papilionoideae"
"13074","Virgilia_divaricata"," 155.352000","55.2037"," 2798.960"," 743.74100"," 23.33330","133.8890000"," 421.38900","147"," 32.821400","59.4643","56.9464","13.875000"," 2.01786000","18.25000000","15.8214000","0.510214","Yes","Rhizobial","Papilionoideae"
"13075","Virgilia_oroboides"," 157.577000","54.4085"," 2954.630"," 808.63400"," 41.19720","104.4370000"," 345.00000","141.435"," 33.971800","60.6901","56.1690","15.774600"," 0.44444400","15.70830000","17.1806000","0.500651","Yes","Rhizobial","Papilionoideae"
"13076","Vouacapoua_americana"," 259.149000","79.7164","  468.358","2380.88000"," 55.26870","206.7010000","  85.89550","154.288"," 39.166700","45.9848","43.8636"," 4.462690"," 0.00000000"," 0.00000000"," 1.2089600","1.46352","Yes","Rhizobial","Caesalpinioideae"
"13077","Vouacapoua_macropetala"," 214.000000","63.4000","  506.800","1706.20000"," 45.20000","201.6000000"," 109.00000","94.4"," 29.400000","37.6000","40.8000"," 6.400000"," 0.00000000"," 0.00000000"," 0.0000000","0.965816","Yes","Rhizobial","Caesalpinioideae"
"13078","Waldsteinia_geoides","  76.454500","27.7273"," 6975.180"," 559.54500"," 34.45450"," 83.0000000"," 328.27300","165.1"," 33.909100","56.3636","31.9091","11.636400"," 0.81818200","32.81820000"," 0.0000000","0.651512","No","n/a","Non-legume"
"13079","Waldsteinia_ternata","  34.682200","21.9767","11164.000"," 958.92200"," 60.25580"," 93.7907000"," 470.84500","323.372"," 87.210900","55.5156","41.2109","11.390600","11.71540000","13.75380000"," 1.8000000","1.31559","No","n/a","Non-legume"
"13080","Wallaceodendron_celebicum","  97.000000","33.5000","  397.000","1536.50000"," 47.00000"," 24.5000000"," 716.50000","215.062"," 15.500000","28.0000","17.0000"," 7.500000"," 0.00000000"," 0.00000000"," 0.0000000","1.6329","Yes","Rhizobial","Caesalpinioideae"
"13081","Wiborgia_incurvata"," 136.571000","48.7143"," 3248.430"," 181.57100"," 46.42860"," 16.7143000"," 703.00000","68.2857"," 15.857100","62.1429","58.1429","15.714300"," 0.00000000"," 4.14286000","21.0000000","0.112417","Yes","Rhizobial","Papilionoideae"
"13082","Wiborgia_leptoptera"," 157.375000","52.3750"," 3673.380"," 306.81200"," 58.50000"," 27.1875000"," 398.50000","87.5"," 20.375000","66.4375","60.6250","16.312500"," 0.00000000","10.75000000"," 9.9375000","0.217226","Yes","Rhizobial","Papilionoideae"
"13083","Wiborgia_mucronata"," 159.652000","54.3913"," 3914.150"," 352.41300"," 55.04350"," 35.6087000"," 528.97800","90.2273"," 20.478300","69.1739","63.3043","16.630400"," 0.00000000"," 8.23913000","18.1957000","0.24464","Yes","Rhizobial","Papilionoideae"
"13084","Wiborgia_sericea"," 162.489000","55.0000"," 4076.090"," 238.55300"," 52.51060"," 24.7660000"," 620.72300","76.2766"," 18.723400","71.9362","63.6596","18.297900"," 0.00000000"," 5.40426000","20.1702000","0.165807","Yes","Rhizobial","Papilionoideae"
"13085","Wilbrandia_ebracteata"," 197.333000","54.5769"," 3174.290","1629.71000"," 24.82050","292.1150000"," 333.39700","188.013"," 41.923100","51.8718","37.4231"," 3.269230"," 0.00000000"," 4.92308000"," 1.6923100","1.12166","No","n/a","Non-legume"
"13086","Wilbrandia_hibiscoides"," 198.885000","63.1967"," 1935.230","1431.85000"," 69.09840"," 80.6393000"," 773.45900","149.725"," 33.786900","51.3443","45.2131"," 2.704920"," 0.00000000"," 6.68852000"," 2.6557400","0.959337","No","n/a","Non-legume"
"13087","Wilbrandia_longisepala"," 191.059000","54.2941"," 2827.380","1563.41000"," 30.17650","271.7650000"," 445.47100","213.633"," 43.382400","50.7647","32.0882"," 2.323530"," 0.00000000"," 5.00000000"," 1.0294100","1.12263","No","n/a","Non-legume"
"13088","Wilbrandia_verticillata"," 210.610000","61.1695"," 1938.390","1371.07000"," 55.62710","124.0170000"," 487.06800","150.191"," 34.666700","52.1333","47.5000"," 2.762710"," 0.00000000"," 7.28333000"," 1.3500000","0.949525","No","n/a","Non-legume"
"13089","Wisteria_brachybotrys"," 129.751000","27.1037"," 7855.250","1984.66000"," 44.21990","255.2120000"," 430.67200","246.278"," 72.057900","53.2190","36.6157","14.173600","19.97930000"," 1.57851000"," 0.1859500","2.02785","Yes","Rhizobial","Papilionoideae"
"13090","Wisteria_brevidentata"," 119.667000","25.0000"," 3557.330"," 795.66700"," 44.66670"," 58.3333000"," 667.00000","0"," 23.666700","44.0000","21.6667","10.333300"," 0.00000000"," 0.00000000"," 0.0000000","0.633757","Yes","Rhizobial","Papilionoideae"
"13091","Wisteria_floribunda"," 123.724000","27.9909"," 8098.420","1698.56000"," 42.75650","212.8760000"," 422.27100","260.608"," 69.854200","54.8116","37.4890","13.996100","17.10450000"," 2.27613000"," 0.3212900","1.67499","Yes","Rhizobial","Papilionoideae"
"13092","Wisteria_frutescens"," 159.207000","37.6019"," 7425.020","1261.39000"," 20.50640","240.9330000","  94.23570","134.5"," 39.476000","53.6933","45.5751"," 3.028750","19.52550000","11.18150000"," 4.0987300","0.546785","Yes","Rhizobial","Papilionoideae"
"13093","Wisteria_japonica"," 147.809000","27.7598"," 7567.380","1917.77000"," 45.22550","210.4260000"," 203.14200","0"," 56.201900","55.5481","34.7788","11.942300","15.05770000"," 0.89903800"," 0.4471150","0.625427","Yes","Rhizobial","Papilionoideae"
"13094","Wisteria_sinensis"," 158.893000","25.7500"," 7854.290","1278.46000"," 57.60710","117.2140000"," 274.85700","123.923"," 27.370400","60.4815","27.8889","11.444400"," 3.32143000"," 2.78571000"," 3.2500000","1.17496","Yes","Rhizobial","Papilionoideae"
"13095","Wisteria_villosa"," 124.800000","19.6000"," 7115.600"," 820.60000"," 42.20000"," 93.0000000","  12.20000","74.25"," 18.200000","53.6000","18.6000"," 4.000000"," 0.00000000"," 0.00000000"," 0.0000000","0.772877","Yes","Rhizobial","Papilionoideae"
"13096","Woronowia_speciosa","  53.571400","29.8571"," 6005.000"," 799.71400"," 24.14290","145.7140000","1316.29000","275.571"," 59.142900","49.2857","34.0000","15.142900"," 4.28571000"," 3.71429000","15.2857000","1.19866","No","n/a","Non-legume"
"13097","Xanthocercis_madagascariensis"," 250.223000","67.2447"," 1412.320","1607.28000"," 89.85110","103.2660000"," 203.48900","164.467"," 32.052600","54.2211","54.7684"," 5.347370"," 0.00000000"," 7.22105000"," 5.1263200","1.06603","Yes","Rhizobial","Papilionoideae"
"13098","Xanthocercis_rabiensis"," 204.200000","55.2000"," 1006.200","1552.80000"," 56.80000"," 13.0000000"," 147.40000","114.167","141.400000","39.2000","38.8000"," 4.800000"," 0.00000000"," 0.00000000"," 0.0000000","0.890805","Yes","Rhizobial","Papilionoideae"
"13099","Xanthocercis_zambesiaca"," 223.816000","57.5714"," 3331.780"," 561.72400"," 84.17350"," 20.4490000"," 430.33700","74.046"," 14.113400","65.8247","61.6392"," 5.154640"," 0.03061220","10.76530000"," 7.7755100","0.332711","Yes","Rhizobial","Papilionoideae"
"13100","Xanthophyllum_adenotus"," 258.354000","87.2835","  335.236","2967.92000"," 23.43310","543.1730000"," 232.27600","212.471"," 97.692900","47.5669","40.4409"," 7.523810"," 0.00000000"," 0.00000000"," 0.0629921","1.96586","No","n/a","Non-legume"
"13101","Xanthophyllum_affine"," 242.182000","79.8182","  317.818","2408.09000"," 22.63640","417.9090000","  93.00000","167.571","116.545000","43.5455","37.0000"," 5.727270"," 0.00000000"," 0.00000000"," 0.0000000","1.48966","No","n/a","Non-legume"
"13102","Xanthophyllum_beccarianum"," 240.417000","79.6667","  373.250","3294.58000"," 38.16670","488.1670000","  67.00000","174.2","154.364000","43.7273","38.5455","10.500000"," 0.00000000"," 0.00000000"," 0.0000000","2.01021","No","n/a","Non-legume"
"13103","Xanthophyllum_colubrinum"," 182.000000","39.3333","  905.333","1173.00000"," 51.33330"," 24.0000000","  61.66670","119.5"," 15.333300","37.3333","29.6667"," 4.333330"," 0.00000000"," 0.00000000"," 0.0000000","0.715619","No","n/a","Non-legume"
"13104","Xanthophyllum_ellipticum"," 260.540000","85.7778","  360.032","3041.68000"," 24.03170","555.6830000"," 183.09500","250.04","158.774000","47.4516","40.4194"," 5.934430"," 0.20634900"," 0.00000000"," 0.0000000","2.04109","No","n/a","Non-legume"
"13105","Xanthophyllum_eurhynchum"," 245.757000","81.5135","  469.514","2477.11000"," 34.59460","375.0000000"," 284.37800","195.844","103.595000","47.1892","41.6757","10.675700"," 0.00000000"," 1.18919000"," 0.0000000","1.57225","No","n/a","Non-legume"
"13106","Xanthophyllum_flavescens"," 249.125000","84.8553","  438.266","2725.33000"," 29.33880","459.6880000"," 425.88800","227.04"," 86.973500","49.2483","40.9338"," 8.377480"," 0.00000000"," 0.29085000"," 0.0294118","1.84364","No","n/a","Non-legume"
"13107","Xanthophyllum_fragrans"," 231.162000","56.9189"," 2243.680","1823.35000"," 86.97300"," 89.9189000"," 311.02700","148.026"," 32.216200","52.0000","50.8919"," 6.945950"," 0.00000000"," 0.18918900"," 0.0000000","1.72421","No","n/a","Non-legume"
"13108","Xanthophyllum_griffithii"," 213.444000","74.3333","  418.111","2194.56000"," 28.55560","348.5560000"," 428.22200","196.143"," 89.666700","43.1111","38.5556","10.555600"," 0.00000000"," 0.00000000"," 0.0000000","1.5172","No","n/a","Non-legume"
"13109","Xanthophyllum_hypoleucum"," 179.000000","58.6667","  253.333","1623.67000"," 12.00000","316.3330000"," 137.66700","100.5"," 33.000000","33.6667","28.0000"," 5.000000"," 0.00000000"," 0.00000000"," 0.0000000","1.09361","No","n/a","Non-legume"
"13110","Xanthophyllum_nigricans"," 172.667000","60.0000","  193.333","2060.33000","  9.66667","415.6670000"," 247.66700","135"," 48.666700","31.3333","29.3333"," 6.333330"," 0.00000000"," 0.00000000"," 0.0000000","1.29622","No","n/a","Non-legume"
"13111","Xanthophyllum_obscurum"," 245.509000","86.8421","  315.193","2812.74000"," 24.08770","488.8950000"," 333.14000","217.896","108.909000","46.8909","39.7455"," 6.909090"," 0.00000000"," 0.45614000"," 0.0000000","1.86879","No","n/a","Non-legume"
"13112","Xanthophyllum_papuanum"," 245.609000","83.0435","  385.522","3006.65000"," 23.26090","542.3910000"," 258.43500","228.864"," 62.695700","47.8261","37.2609"," 7.739130"," 0.00000000"," 0.54166700"," 0.4583330","1.81011","No","n/a","Non-legume"
"13113","Xanthophyllum_rufum"," 247.067000","86.4000","  325.422","2724.31000"," 23.91110","482.7560000"," 344.97800","190.476"," 95.093000","46.5581","40.3953"," 6.977270"," 0.00000000"," 0.48888900"," 0.0000000","1.75675","No","n/a","Non-legume"
"13114","Xanthophyllum_stipitatum"," 255.409000","86.8523","  324.125","2902.57000"," 24.21590","522.0910000"," 296.70500","220.947","120.163000","47.1977","40.7791"," 7.267440"," 0.00000000"," 0.47191000"," 0.1235960","1.96201","No","n/a","Non-legume"
"13115","Xanthophyllum_vitellinum"," 253.935000","83.0649","  420.130","2568.57000"," 31.23380","415.0520000"," 322.87000","201.908"," 79.166700","49.7821","39.5897"," 7.115380"," 0.00000000"," 0.00000000"," 0.0000000","1.64138","No","n/a","Non-legume"
"13116","Xanthophyllum_wrayi"," 212.000000","67.6000","  402.800","1985.80000"," 27.20000","296.0000000"," 105.20000","147.2"," 48.800000","39.4000","34.2000"," 9.400000"," 0.00000000"," 4.40000000"," 0.0000000","1.19427","No","n/a","Non-legume"
"13117","Xanthophyllum_yunnanense"," 144.000000","35.3333"," 2159.000"," 899.00000"," 53.00000"," 35.6667000"," 596.00000","0","  7.666670","40.3333","22.3333","11.000000"," 0.00000000"," 0.00000000"," 3.3333300","0.707564","No","n/a","Non-legume"
"13118","Xerocladia_viridiramis"," 182.333000","52.9394"," 4684.150"," 188.15200"," 88.93940","  6.5151500","1054.00000","49.9091","  5.484850","81.1212","68.1818","20.000000"," 0.00000000"," 0.00000000","14.6061000","0.110011","Yes","Rhizobial","Caesalpinioideae"
"13119","Xerosicyos_danguyi"," 234.000000","62.4528"," 2702.040"," 561.81100"," 85.56600"," 32.7736000"," 195.43400","91.7"," 16.660400","66.7547","62.8679"," 7.660380"," 0.00000000"," 6.54717000","22.1887000","0.358223","No","n/a","Non-legume"
"13120","Xerosicyos_decaryi"," 225.917000","60.0833"," 2184.920"," 727.75000"," 89.75000"," 21.5833000"," 127.16700","84"," 15.916700","60.0833","57.6667"," 7.000000"," 0.00000000"," 8.50000000","14.3333000","0.453827","No","n/a","Non-legume"
"13121","Xerosicyos_perrieri"," 232.667000","63.2308"," 2719.260"," 662.74400"," 85.92310"," 34.5385000"," 281.02600","85.9737"," 15.615400","63.2051","61.4359"," 7.358970"," 0.00000000","10.17950000","21.3846000","0.376103","No","n/a","Non-legume"
"13122","Xerosicyos_tripartitus"," 187.000000","55.4286"," 2337.860"," 835.85700"," 66.42860"," 64.5714000"," 443.00000","104.571"," 23.857100","51.7143","48.8571"," 6.571430"," 0.00000000","12.14290000","13.2857000","0.503566","No","n/a","Non-legume"
"13123","Xerospiraea_hartwegiana"," 154.299000","66.1194"," 2135.450"," 582.25400"," 79.82090"," 30.5970000","2136.96000","155.887"," 20.806000","68.8209","30.3881","18.014900","10.02990000"," 0.49253700","23.5075000","0.375362","No","n/a","Non-legume"
"13124","Xylia_africana"," 222.100000","61.7000"," 1240.100"," 900.60000"," 69.40000"," 42.9000000"," 240.70000","77.5"," 17.000000","52.3000","58.7000"," 2.800000"," 0.00000000","11.00000000"," 0.0000000","0.590766","No","n/a","Caesalpinioideae"
"13125","Xylia_hoffmannii"," 253.581000","68.4677"," 1324.160","1389.90000","103.98400"," 47.6774000"," 197.53200","131.85"," 24.048400","54.6452","59.3548"," 5.322580"," 0.00000000","10.22580000"," 9.4193500","0.846617","No","n/a","Caesalpinioideae"
"13126","Xylia_mendoncae"," 201.286000","48.1429"," 2243.290"," 683.00000"," 71.00000"," 43.4286000","  42.57140","57.1667"," 12.428600","53.8571","62.7143"," 1.714290"," 0.00000000","14.28570000"," 4.0000000","0.465064","No","n/a","Caesalpinioideae"
"13127","Xylia_torreana"," 226.091000","57.3182"," 2569.230"," 810.27300"," 88.40910"," 33.3182000"," 219.68200","79.6087"," 17.363600","58.7727","60.7273"," 2.636360"," 0.54545500","19.90910000"," 2.3181800","0.470506","No","n/a","Caesalpinioideae"
"13128","Xylia_xylocarpa"," 180.000000","36.6667"," 1345.330"," 799.00000"," 52.66670"," 21.3333000","  92.00000","57","  8.666670","40.0000","30.6667","10.333300"," 0.00000000"," 0.00000000"," 0.0000000","0.414073","No","n/a","Caesalpinioideae"
"13129","Zanonia_indica"," 251.759000","66.7931"," 1227.170","1926.21000"," 49.75860","227.1720000"," 199.93100","168.182"," 67.413800","51.5172","39.7241","13.448300"," 0.00000000"," 0.00000000"," 0.8620690","1.25128","No","n/a","Non-legume"
"13130","Zehneria_anomala"," 212.273000","54.2727"," 2168.450"," 170.09100"," 65.09090"," 11.3636000"," 655.72700","174.182"," 21.090900","69.4545","47.6364","18.909100"," 0.00000000"," 1.18182000","14.0909000","0.121195","No","n/a","Non-legume"
"13131","Zehneria_baueriana"," 206.800000","54.8000"," 1388.200","1894.70000"," 36.10000","269.5000000"," 308.20000","250.056"," 56.700000","55.3500","43.2000","11.200000"," 0.00000000"," 0.00000000"," 1.5500000","1.85181","No","n/a","Non-legume"
"13132","Zehneria_bodinieri"," 223.568000","53.5227"," 2289.770","1375.02000"," 73.00000"," 72.7273000"," 787.50000","191.317"," 43.818200","56.3409","37.5227","19.386400"," 0.45454500"," 3.50000000"," 1.1363600","0.915054","No","n/a","Non-legume"
"13133","Zehneria_emirnensis"," 183.447000","63.7447"," 2166.600","1452.55000"," 84.95740"," 82.3404000","1172.85000","180.522"," 43.446800","50.8298","48.6809"," 6.276600"," 0.31914900"," 6.46809000"," 5.9787200","1.00053","No","n/a","Non-legume"
"13134","Zehneria_erythrobacca"," 229.143000","81.8571","  442.381","2569.48000"," 25.90480","440.6190000"," 524.81000","240.947"," 67.909100","47.6364","38.1364"," 8.500000"," 0.00000000"," 0.00000000"," 1.1818200","1.70193","No","n/a","Non-legume"
"13135","Zehneria_gilletii"," 223.556000","58.6667"," 1169.330","1551.00000"," 62.55560"," 43.7778000"," 183.66700","137.444"," 75.818200","46.8182","45.7273"," 4.636360"," 0.00000000"," 0.00000000"," 1.2500000","1.04349","No","n/a","Non-legume"
"13136","Zehneria_grayana"," 211.700000","70.2000","  553.600","2987.50000"," 27.60000","537.5000000"," 438.80000","327.909"," 70.500000","45.6000","33.9000"," 9.700000"," 0.00000000"," 0.00000000"," 0.0000000","2.07959","No","n/a","Non-legume"
"13137","Zehneria_guamensis"," 169.750000","41.8750"," 3158.500","2641.44000"," 69.43750","162.5620000"," 963.56200","281.188"," 61.562500","48.1875","33.0000","10.437500"," 0.00000000"," 0.00000000"," 1.4375000","2.29358","No","n/a","Non-legume"
"13138","Zehneria_hallii"," 263.871000","65.9429"," 1468.930","1121.39000"," 81.34290"," 33.8571000"," 245.85700","152.574"," 15.724600","58.7246","57.7971","14.304300"," 0.00000000"," 7.39437000"," 0.7183100","0.615055","No","n/a","Non-legume"
"13139","Zehneria_hermaphrodita"," 221.875000","53.7500"," 1147.250","1091.62000"," 60.00000"," 42.0000000"," 350.00000","124.625"," 30.625000","50.6250","34.0000","20.750000"," 0.00000000"," 0.37500000"," 0.0000000","0.598695","No","n/a","Non-legume"
"13140","Zehneria_japonica"," 189.062000","40.1562"," 3863.660","2312.31000"," 71.78120","142.7810000"," 659.75000","209"," 52.375000","51.5312","35.6562","13.281200"," 3.71875000"," 0.00000000"," 0.5937500","2.04578","No","n/a","Non-legume"
"13141","Zehneria_keayana"," 206.615000","73.1538","  699.308","1847.62000"," 53.00000","122.5380000"," 616.76900","185.929"," 35.692300","47.5385","41.3846","10.615400"," 0.00000000"," 0.46153800"," 0.0000000","1.33197","No","n/a","Non-legume"
"13142","Zehneria_marlothii"," 198.979000","56.1064"," 3618.870"," 487.72300"," 96.68090","  5.5531900","1185.34000","64.1304"," 13.383000","68.7021","65.7447"," 6.936170"," 0.00000000"," 3.44681000","23.9149000","0.278209","No","n/a","Non-legume"
"13143","Zehneria_maysorensis"," 126.400000","46.4000"," 1479.800","1690.40000"," 63.60000"," 49.8000000","1526.20000","323.6"," 66.200000","42.2000","29.4000","10.600000"," 4.60000000"," 0.00000000"," 0.0000000","1.23377","No","n/a","Non-legume"
"13144","Zehneria_microsperma"," 182.250000","47.7500"," 1656.000"," 784.75000"," 65.00000"," 39.5000000"," 183.75000","66.5"," 12.750000","44.7500","51.2500"," 2.500000"," 0.00000000"," 4.50000000"," 0.0000000","0.42544","No","n/a","Non-legume"
"13145","Zehneria_minutiflora"," 187.911000","76.1429","  849.446","1613.27000"," 59.39290","101.7320000","1486.21000","259.135"," 52.053600","53.2143","39.2500"," 8.339290"," 0.53571400"," 9.32143000"," 1.9107100","1.1101","No","n/a","Non-legume"
